pair,fund_1,fund_2,alpha_quarterly,alpha_annualized,t_alpha,p_alpha,r2,n_obs,beta_equity,beta_duration,beta_credit,beta_real_estate,beta_fx,p_alpha_holm
Kring HP Nederland (Achmea) minus Pensioenkring 2 (Stap),Kring HP Nederland (Achmea),Pensioenkring 2 (Stap),0.012527152842684179,0.051058076869938684,4.558000642149997,5.16428796335549e-06,0.45476248798638574,13,-0.15900950595723468,0.2609833381559997,-0.05894921224146227,-0.0784732097470379,0.006669431239651092,0.0728164602833124
Abbott Nederland minus Kring ANWB (De nationale),Abbott Nederland,Kring ANWB (De nationale),0.0065020737534108464,0.0262630581312826,4.557804773403913,5.169105054183706e-06,0.6498918946481897,20,-0.07717171271355955,0.21722848669229677,-0.05906037202207462,-0.0431095245475453,0.03730096991800432,0.07287921215893607
Roeiers in het Rotterdamse havengebied minus Sportfondsen,Roeiers in het Rotterdamse havengebied,Sportfondsen,0.005651848281016435,0.022799776635147984,4.544135774170388,5.516109598461343e-06,0.8487217661853881,40,-0.21481901531051067,0.1397447693527262,-0.2388390699132567,0.007506672874128789,0.3464588257261033,0.07776611311910801
Coram minus Koopvaardij,Coram,Koopvaardij,-0.0034755627152570677,-0.013829941430729353,-4.53209043483505,5.8402835281792645e-06,0.9386727852454491,39,0.25446535096412226,-0.12124865981357986,0.13917018633724015,0.006363498907956899,-0.35390877441011404,0.0823304768967431
BPL minus Kring HPE (Achmea),BPL,Kring HPE (Achmea),0.015280170054360461,0.06253590698963474,4.521136999157581,6.150836327181586e-06,0.5019801760876667,13,-0.11512023915209496,0.3802815273986535,-0.917416401377102,0.08149080846254042,0.1389379427321753,0.08670218886795164
Kring Sligro (Achmea) minus Zorgverzekeraars,Kring Sligro (Achmea),Zorgverzekeraars,0.005737990771510618,0.023150267081414766,4.517666847735112,6.25247563105914e-06,0.7684366933481014,21,0.08636040589888434,0.20178277184184898,-0.12865215365596455,-0.018848086757931787,-0.09342174635610448,0.08812864401977857
Betonproduktenindustrie minus Kring ES Nederland (Achmea),Betonproduktenindustrie,Kring ES Nederland (Achmea),-0.0059200442689373994,-0.023470724219955552,-4.501103250723972,6.7601655106147305e-06,0.5906616216280829,13,0.07474999388911839,0.1148349528452813,-0.4016577140936565,0.09980974862340312,0.130600262103578,0.09527777270660401
Mediahuis Nederland minus Pensioenkring GE Nederland (Stap),Mediahuis Nederland,Pensioenkring GE Nederland (Stap),0.004213774084522453,0.016961931282844844,4.492861696097378,7.027242487318095e-06,0.9513100724591625,14,-0.23867408240983634,0.04553180578426899,-0.10723856113066062,-0.03419751725596455,0.28690155685406926,0.09903492837377391
Kring HPE (Achmea) minus Wolters Kluwer Nederland,Kring HPE (Achmea),Wolters Kluwer Nederland,-0.009675504235882669,-0.03814393899048829,-4.490226066143822,7.1147621742860035e-06,0.6924035699862554,13,0.06541440940441404,-0.33047825660871244,0.7292378576424867,-0.029227739063340884,0.03008070250462955,0.10026122856003836
Kring Sligro (Achmea) minus SNS Reaal Groep,Kring Sligro (Achmea),SNS Reaal Groep,0.006653792128659061,0.026881986504895705,4.480024583762077,7.4634442495759005e-06,0.7280614617976654,21,0.059453244595352533,0.026418921460002798,0.12062104557596906,-0.02261629296611691,-0.13665477816110183,0.10516739292077401
Grolsche bierbrouwerij minus Kappersbedrijf,Grolsche bierbrouwerij,Kappersbedrijf,-0.008620534815275551,-0.03403881450819102,-4.4550705012536715,8.38656307715699e-06,0.7145818079455963,38,0.06287430490191212,-0.3928963667073907,0.05067879486234729,0.060651524592685774,-0.08518697601335021,0.11816667375714197
ING minus Kring ES Nederland (Achmea),ING,Kring ES Nederland (Achmea),-0.012855016427877421,-0.050437026959585185,-4.455046760719644,8.38749116778432e-06,0.6890990588387506,13,0.12175589619422042,-0.06559675313542528,-1.21593492534508,0.1321494582772431,0.0029985128723845358,0.1181713630629133
AHOLD minus HaskoningDHV,AHOLD,HaskoningDHV,0.006718881873189694,0.027147603024416878,4.451052792054849,8.545032988985426e-06,0.8433967638930489,26,-0.19015892728974165,0.31892971885403054,0.025196864628915204,-0.008016314520001948,0.20789824312661145,0.12038242474882668
BPL minus Personeelspensioenfonds APG,BPL,Personeelspensioenfonds APG,0.006026719641707666,0.02432568357827458,4.449179861083518,8.61988094942427e-06,0.4198031850249634,40,-0.0586994988884597,0.05260418599462245,-0.036621451769380337,-0.04967423211909892,0.06716141311593014,0.1214282629345397
APF minus Bisdommen,APF,Bisdommen,-0.0046881737021191895,-0.01862123265440041,-4.440834251658447,8.96107977004885e-06,0.7060128554346125,40,0.07509737184558692,-0.12078151900308898,-0.059488753373709596,0.06657900855634571,-0.17950248082180764,0.12622576964090812
Detailhandel minus Kring ANWB (De nationale),Detailhandel,Kring ANWB (De nationale),0.00498808531740998,0.020102124293612578,4.410114669362352,1.0331589532566756e-05,0.6591737293423419,20,-0.04917995776587028,0.13966750772305236,-0.2928938905296652,0.010267246468846289,0.09527506514920916,0.14552043856620275
Kring B (De Nationale) minus NN CDC fonds,Kring B (De Nationale),NN CDC fonds,-0.014926239285188707,-0.05838145361279179,-4.408080065818881,1.0429099399137085e-05,0.8508661425660509,14,0.25625484287755007,-0.654259371507291,0.7525319473829368,-0.04442673303991024,-0.40761142810317247,0.1468834359374467
Architectenbureaus minus Lanschot,Architectenbureaus,Lanschot,0.005176391192077416,0.020866890447065467,4.407373230546353,1.0463180222151355e-05,0.6891696479826939,40,0.045420737665432545,-0.08323081016708983,0.24393698018376328,-0.0611927015013187,-0.12602795361798216,0.14735296706855752
Heineken minus Kring D (De Nationale),Heineken,Kring D (De Nationale),0.012746036455704868,0.05196722384654073,4.4031820607811705,1.0667457236198903e-05,0.8371857964169508,18,0.021012617516975675,0.017481646764549108,-1.169433738668272,0.1130331431697617,0.3546449816173276,0.15021913280015295
"Pensioenkring GE Nederland (Stap) minus Schilders-, Afwerkings- en Glaszetbedrijf",Pensioenkring GE Nederland (Stap),"Schilders-, Afwerkings- en Glaszetbedrijf",-0.010524098936965126,-0.04143650598633819,-4.3905965833037035,1.130400910500073e-05,0.8748775251059839,14,0.2274203944799393,-0.1790997133173549,0.7057314760247047,-0.05052664343075306,-0.22575752315347775,0.15917175220751528
Kring B (De Nationale) minus Loodsen,Kring B (De Nationale),Loodsen,-0.01455802615025646,-0.05697278441837783,-4.378299331912499,1.196089994328228e-05,0.6963788861009319,14,0.1489915175563332,-0.07657136874213501,0.29767990850616355,-0.030356010464506856,-0.1976206930676029,0.1684094712014145
Bisdommen minus Philips,Bisdommen,Philips,0.004695455770968658,0.018914521487920943,4.365173898077977,1.2702166702632197e-05,0.7170536743043285,40,-0.05679987279014543,-0.023996907479135146,-0.16568105457781052,-0.01366780490874421,0.10056311891229944,0.1788338050063587
Loodsen minus Pensioenkring GE Nederland (Stap),Loodsen,Pensioenkring GE Nederland (Stap),0.007326880207846126,0.029631196075476263,4.348573638372114,1.370258100116405e-05,0.9473552029507979,14,-0.20297741439073846,0.0019455870894217533,-0.2278311184659152,0.006317355691913554,0.21573059199828226,0.1929049353343875
Kring D (De Nationale) minus Medewerkers Apotheken,Kring D (De Nationale),Medewerkers Apotheken,0.00655228751397929,0.026467871952701172,4.346746062070241,1.3817202945687192e-05,0.795922924660212,18,-0.10863975694993716,0.08198143876107636,-0.35080454200908356,-0.008721906591617128,0.05808542955295469,0.1945047658664386
Banden- en Wielenbranche minus Kring equensWorldline (Achmea),Banden- en Wielenbranche,Kring equensWorldline (Achmea),-0.003800456593598977,-0.01511538491099107,-4.345897486801832,1.387073425845111e-05,0.7764496715185081,20,0.0667977283455651,0.048978994150887786,0.1061876437518812,0.027163827308916692,-0.018008026975330774,0.1952444554219578
Kring Sligro (Achmea) minus Oak,Kring Sligro (Achmea),Oak,0.008917673285309048,0.036150685554578565,4.3450159862894395,1.3926552066763095e-05,0.6149003084369371,21,-0.15418994521481585,0.13174591450858122,0.33677835290724106,-0.08669987217635086,0.08546966846295975,0.19601622033969054
Kring HPE (Achmea) minus Lloyd's Register Nederland,Kring HPE (Achmea),Lloyd's Register Nederland,-0.008423262800449386,-0.03326972859814736,-4.344761520281889,1.394270500709211e-05,0.633629664066851,13,-0.0541430778577814,-0.16526959001976624,0.3291958867754387,-0.032146850888107766,0.05174464797345953,0.19622963026981435
Kring HP Nederland (Achmea) minus Personeelspensioenfonds APG,Kring HP Nederland (Achmea),Personeelspensioenfonds APG,-0.008294193291630827,-0.0327662889308723,-4.338117300066319,1.4370845456677313e-05,0.6116835004713137,13,0.11876514712659655,-0.24612164958055086,1.180937909715339,-0.14848665059266494,-0.14256402550694194,0.20224090811181983
Detailhandel minus Grolsche bierbrouwerij,Detailhandel,Grolsche bierbrouwerij,0.00788304985810752,0.031907017633426626,4.31696358140803,1.5819024605661518e-05,0.4060803043573352,39,-0.01647349670775003,0.19122731075591234,0.0579252998294271,-0.04565650758232431,0.0020861240040444713,0.22260531425086888
Cap Gemini Nederland minus Kring equensWorldline (Achmea),Cap Gemini Nederland,Kring equensWorldline (Achmea),-0.004938998909195558,-0.019610114702411807,-4.300784394394644,1.701945920082129e-05,0.9481093992354634,20,0.20183179186448966,-0.14110941070954836,0.21420768520573488,-0.04788612389869555,-0.1920466249536565,0.23948081041475636
"Kring ES Nederland (Achmea) minus Schilders-, Afwerkings- en Glaszetbedrijf",Kring ES Nederland (Achmea),"Schilders-, Afwerkings- en Glaszetbedrijf",-0.00780304899167032,-0.030848767252864118,-4.298599262158004,1.718809209396173e-05,0.8218237286147007,13,0.034539980086893095,-0.11366200757747268,1.0999042315303884,-0.1218358720370457,-0.2073530322095328,0.24183645576204155
Kring B (De Nationale) minus Lloyd's Register Nederland,Kring B (De Nationale),Lloyd's Register Nederland,-0.014036700315243778,-0.054975651251746305,-4.275761898738068,1.9048472242906815e-05,0.36046083272624585,14,0.09929072772539625,-0.145021445743171,0.36864413926775974,-0.03399220781907829,-0.0011033544416469906,0.26799295598545597
Banden- en Wielenbranche minus Detailhandel,Banden- en Wielenbranche,Detailhandel,-0.005452691115306352,-0.021633021009017317,-4.274210282304762,1.9181594129477754e-05,0.5708541290940171,40,-0.02512574606907363,0.10616835785022978,-0.22797353707438073,0.0703116906983916,0.09778025017869743,0.26984666621349307
Kring B (De Nationale) minus Kring ES Nederland (Achmea),Kring B (De Nationale),Kring ES Nederland (Achmea),-0.0067444867192901995,-0.026706243376928507,-4.270721899131007,1.9484124920366957e-05,0.6693485976072899,13,0.10458771288282698,-0.11168471972226605,-0.2585354085274149,0.042528330101593625,0.06012750314593013,0.27408318525480196
Cap Gemini Nederland minus Kring HPE (Achmea),Cap Gemini Nederland,Kring HPE (Achmea),-0.004122012543738077,-0.016386384110047336,-4.263470889226595,2.0127573322534544e-05,0.8975068813716819,13,0.15456488651247816,0.02676688188038865,0.097867917201829,-0.006147663555192504,-0.04060926339562959,0.2831144463547709
BPL minus Pensioenkring GE Nederland (Stap),BPL,Pensioenkring GE Nederland (Stap),0.013669690934504961,0.055810178654727594,4.238588640354733,2.2492937228200546e-05,0.8301328733531337,14,-0.32261725981651934,0.28547155952619474,-0.8868675942385574,0.05928682288783028,0.21003201911706362,0.31636316211464066
Kring equensWorldline (Achmea) minus Levensmiddelenbedrijf,Kring equensWorldline (Achmea),Levensmiddelenbedrijf,0.008206548955228583,0.0332324957915624,4.228147351633443,2.356234660458186e-05,0.7520261501866913,20,-0.21801015186948397,-0.05016601356958472,0.0767779224941445,-0.03432321281495674,-0.05741818476859378,0.3313808426468393
AT&T Nederland minus Kring B (De Nationale),AT&T Nederland,Kring B (De Nationale),0.011175031376144685,0.045455011268428436,4.224070316213476,2.3992913652423554e-05,0.8220161600491149,14,-0.2659549915490221,0.020990787612230985,0.14688564324277995,-0.03991803026405452,0.2195683757140835,0.3374123446940324
ING minus Kring HPE (Achmea),ING,Kring HPE (Achmea),-0.008583421140565284,-0.03389415796165818,-4.2188289041144795,2.455745351708511e-05,0.2922037798263455,13,0.13701350085473668,0.09412068326787504,-0.8535401896492897,0.08313282071684643,-0.05082001669586477,0.34532691135725085
IKEA minus Kring HPE (Achmea),IKEA,Kring HPE (Achmea),-0.008051132911470162,-0.031817690518813224,-4.214545408727643,2.502817947862479e-05,0.9082255544511403,13,0.33064752652823626,-0.20209489576258388,0.6711254061152387,-0.00788588788080953,-0.0017433703135141811,0.3519212316489432
Kring D (De Nationale) minus Kring ES Nederland (Achmea),Kring D (De Nationale),Kring ES Nederland (Achmea),-0.008060634734638672,-0.03185478664432306,-4.21340211823572,2.515526282978344e-05,0.7600190557517789,13,0.08844428455761497,-0.1630170961679719,-0.21879762931397795,0.08658643232090751,0.1424373922111346,0.35368299538675513
Hagee minus Kring HP Nederland (Achmea),Hagee,Kring HP Nederland (Achmea),-0.0056261385190858925,-0.022315344813019444,-4.21146536502028,2.5371945899841884e-05,0.6558616925226306,13,0.17659226727518704,-0.1536193322914876,-0.014772146009820932,0.051593531497608626,-0.05449385999294712,0.35670418740587706
Kring B (De Nationale) minus Personeelspensioenfonds APG,Kring B (De Nationale),Personeelspensioenfonds APG,-0.01733318717659968,-0.0675508524642604,-4.209776808781556,2.5562308388815302e-05,0.5361620355966021,14,0.24135619962940924,-0.36847530908429194,0.7518137713850933,-0.08770423858347055,-0.17318738616909474,0.3593549313299655
"Kring Chemours (Achmea) minus Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",Kring Chemours (Achmea),"Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",-0.008384155581179279,-0.0331172104201084,-4.201910406936905,2.6467188777003377e-05,0.8180143239275439,20,0.15168849561401426,-0.17960619945482775,0.30412102097721944,-0.004619151113046416,-0.12489513528333326,0.3720492726383365
Pensioenkring GE Nederland (Stap) minus Personeelspensioenfonds APG,Pensioenkring GE Nederland (Stap),Personeelspensioenfonds APG,-0.010102041234189344,-0.0397999708029394,-4.2004332112477325,2.6640474865629358e-05,0.7451154003853354,14,0.2953420964638145,-0.2938495274315787,0.6819649813448452,-0.06366558381087724,-0.191297285099774,0.37445851471128627
Kring HPE (Achmea) minus UWV,Kring HPE (Achmea),UWV,-0.006104466711039441,-0.024195188292493452,-4.19882754386873,2.6830055192096555e-05,0.592733722805637,13,0.09066754932159223,-0.09326077909730567,0.21845522808976173,-0.009722860965457112,-0.1968250028679045,0.3770964257249171
Pensioenkring GE Nederland (Stap) minus SABIC,Pensioenkring GE Nederland (Stap),SABIC,-0.0040421493873332125,-0.01607082763061085,-4.187014968011824,2.8264719240617126e-05,0.971240423662671,14,0.2371900803488787,-0.06812505150530776,0.5832015637510581,-0.052624297391024144,-0.0930253222162456,0.3972323642076331
Kring Progress (Unilever) minus Mars,Kring Progress (Unilever),Mars,0.00735500488808841,0.029746190568392672,4.170036438583591,3.0455094031254316e-05,0.8037960996137374,29,0.0710836285470684,-0.3216082136213211,0.4525498320431476,-0.02310684636659463,-0.43296428179406365,0.4279854364212169
Kring HP Nederland (Achmea) minus Oak,Kring HP Nederland (Achmea),Oak,0.008307177110964048,0.03364506144174806,4.158661385962076,3.201180257979871e-05,0.5640516540426899,13,-0.19135315910320866,0.09092546527460477,0.5966629891708791,-0.12255317178311562,0.08353635172392965,0.44982984985133145
Pensioenkring GE Nederland (Stap) minus Trespa,Pensioenkring GE Nederland (Stap),Trespa,0.005337211571137043,0.021520370199670236,4.155255708668325,3.249239460151558e-05,0.7491123200279222,14,0.20135713733148608,0.07200103568059155,-0.610680150091671,0.03489575766322389,-0.2465171841590144,0.4565506365458954
Heineken minus Kring HP Nederland (Achmea),Heineken,Kring HP Nederland (Achmea),0.007865074156538148,0.031833402916469744,4.154244124709235,3.26364594942846e-05,0.964666794990231,13,-0.05143653046601282,0.031076747679878843,-1.7476166154170494,0.22339614645353129,0.5149928190007721,0.4585422558946986
Kring B (De Nationale) minus Wolters Kluwer Nederland,Kring B (De Nationale),Wolters Kluwer Nederland,-0.01597015226042249,-0.06236656189271039,-4.147275519876173,3.364550844011528e-05,0.7013108890286879,14,0.22613383680488888,-0.31625681667957056,0.7547148134697454,-0.03006600149151363,-0.03559893896571663,0.4726857480751796
KLM-Cabinepersoneel minus Samenwerking / Slagersbedrijf,KLM-Cabinepersoneel,Samenwerking / Slagersbedrijf,-0.004853715135720618,-0.01927396607013976,-4.141246942085198,3.454228277359632e-05,0.7518010547435043,40,0.1600778165089375,-0.13769073275515192,0.1816804681113362,-0.00944146126383976,-0.20934758089949823,0.48524998840348116
ABN AMRO Bank minus Kring Arcadis (Hnp),ABN AMRO Bank,Kring Arcadis (Hnp),0.005593455757867606,0.022562244498369965,4.139775718616569,3.476455390940414e-05,0.9122246731088803,26,-0.23619014829667118,0.28744063997105557,-0.1616526126434187,0.015999081318280442,0.27442412312373626,0.4883376887653999
