fund,year,dnb_reporter,premium_employee,premium_employer,total_premium,active_participants,deferred_participants,pensioners,total_participants,active_ratio,deferred_ratio,pensioner_ratio,dependency_ratio_pensioners_to_active,participant_growth,active_participant_growth,total_premium_growth,premium_per_active_participant_thousand_eur,premium_per_total_participant_thousand_eur,source_type,notes
PostNL,2020,PostNL,19584.0,380545.0,400129.0,19147.0,42808.0,32164.0,94119.0,0.2034339506369596,0.454828461840861,0.3417375875221793,1.6798454065911108,0.0010529674537331,0.0520329670329671,2.3656245005761773,20.897738549119968,4.251309512425759,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
PostNL,2021,PostNL,20849.0,80373.0,101222.0,20174.0,44496.0,33394.0,98064.0,0.2057227932778593,0.4537444933920704,0.3405327133300702,1.6552988995737088,0.0419150224715518,0.0536376455841647,-0.7470265839266836,5.017448200654307,1.0322034589655735,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
PostNL,2022,PostNL,21854.0,87173.0,109027.0,19265.0,43841.0,34325.0,97431.0,0.1977296753599983,0.4499697221623508,0.3523006024776508,1.781728523228653,-0.0064549681840431,-0.0450579954396748,0.0771077433759459,5.659330391902413,1.1190175611458366,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
PostNL,2023,PostNL,22330.0,83614.0,105944.0,18626.0,38775.0,35274.0,92675.0,0.2009819260857836,0.4183976261127596,0.3806204478014567,1.8938043594974767,-0.0488140324947912,-0.0331689592525304,-0.0282773991763508,5.687963062385912,1.143177771783113,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
PostNL,2024,PostNL,21952.0,84135.0,106087.0,17734.0,38657.0,36519.0,92910.0,0.1908728877408244,0.4160693143902702,0.3930577978689054,2.059264689297395,0.0025357431885622,-0.0478900461720176,0.0013497696896473,5.982124732152927,1.1418254224518352,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2014,Provisum,1008.0,11924.0,12932.0,3701.0,3384.0,2684.0,9769.0,0.378851468932337,0.3464018835090592,0.2747466475586037,0.7252094028640907,,,,3.494190759254256,1.3237793018732726,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2015,Provisum,567.0,11530.0,12097.0,3385.0,3446.0,2618.0,9449.0,0.3582389670864642,0.3646946766853635,0.2770663562281723,0.7734121122599704,-0.0327566792916368,-0.0853823291002431,-0.0645685122177543,3.57370753323486,1.280241295375172,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2016,Provisum,576.0,8868.0,9444.0,3055.0,3932.0,2661.0,9648.0,0.3166459369817578,0.4075456053067993,0.2758084577114428,0.8710310965630115,0.0210604296750978,-0.0974889217134417,-0.2193105728693064,3.091325695581015,0.9788557213930348,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2017,Provisum,595.0,8663.0,9258.0,2906.0,4428.0,2687.0,10021.0,0.2899910188603932,0.4418720686558228,0.2681369124837841,0.9246386785960082,0.0386608623548923,-0.048772504091653,-0.0196950444726811,3.1858224363386096,0.9238598942221335,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2018,Provisum,622.0,8526.0,9148.0,2876.0,4938.0,2741.0,10555.0,0.2724774988157271,0.4678351492183799,0.2596873519658929,0.9530598052851182,0.053288095000499,-0.0103234686854782,-0.0118816158997623,3.180806675938804,0.8666982472761724,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2019,Provisum,560.0,4522.0,5082.0,2698.0,4724.0,2768.0,10190.0,0.2647693817468106,0.4635917566241413,0.2716388616290481,1.0259451445515195,-0.034580767408811,-0.0618915159944367,-0.4444687363358111,1.883617494440326,0.4987242394504416,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2020,Provisum,530.0,8748.0,9278.0,2417.0,4933.0,2853.0,10203.0,0.2368911104577085,0.4834852494364403,0.2796236401058512,1.1803889118742243,0.0012757605495583,-0.1041512231282431,0.8256591892955529,3.8386429458005793,0.9093403900813486,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2021,Provisum,512.0,10975.0,11487.0,2262.0,5177.0,2901.0,10340.0,0.2187620889748549,0.5006769825918762,0.2805609284332688,1.282493368700265,0.0134274233068705,-0.0641290856433595,0.2380901056262125,5.0782493368700266,1.1109284332688587,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2022,Provisum,548.0,5505.0,6053.0,2317.0,3918.0,2931.0,9166.0,0.2527820205105826,0.4274492690377482,0.3197687104516692,1.264997842037117,-0.1135396518375241,0.024314765694076,-0.4730564986506486,2.612429866206301,0.6603753000218198,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2023,Provisum,679.0,6561.0,7240.0,2180.0,3942.0,2936.0,9058.0,0.2406712298520644,0.4351954073746964,0.3241333627732391,1.346788990825688,-0.0117826751036439,-0.0591281829952524,0.1961011068891458,3.3211009174311927,0.7992934422609848,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Provisum,2024,Provisum,689.0,6806.0,7495.0,2299.0,4081.0,2978.0,9358.0,0.2456721521692669,0.4360974567215216,0.3182303911092113,1.295345802522836,0.033119894016339,0.0545871559633026,0.035220994475138,3.260113092648978,0.8009189997862791,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2014,Rabobankorganisatie,82606.0,481394.0,564000.0,41656.0,41798.0,15263.0,98717.0,0.4219739254636993,0.4234123808462575,0.1546136936900432,0.3664057998847705,,,,13.53946610332245,5.713301660301671,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2015,Rabobankorganisatie,71997.0,447503.0,519500.0,39147.0,44317.0,16472.0,99936.0,0.3917207012487992,0.4434538104386807,0.16482548831252,0.420772983881268,0.0123484303615384,-0.0602314192433263,-0.0789007092198581,13.270493268960584,5.19832692923471,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2016,Rabobankorganisatie,68235.0,445765.0,514000.0,34614.0,48288.0,17744.0,100646.0,0.3439182878604216,0.4797806172128053,0.176301094926773,0.5126249494424221,0.0071045469100223,-0.1157943137405165,-0.010587102983638,14.849482868203618,5.107008723645252,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2017,Rabobankorganisatie,60238.0,527162.0,587400.0,29919.0,51990.0,19000.0,100909.0,0.2964948617070826,0.5152166803753877,0.1882884579175296,0.6350479628329824,0.0026131192496472,-0.1356387588836887,0.1428015564202334,19.63300912463652,5.821086325302995,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2018,Rabobankorganisatie,56294.0,346806.0,403100.0,28623.0,53251.0,19858.0,101732.0,0.2813568985176738,0.5234439507726183,0.1951991507097078,0.6937777311951927,0.0081558632034803,-0.0433169557806076,-0.3137555328566564,14.083080040526848,3.962371721778792,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2019,Rabobankorganisatie,54300.0,350500.0,404800.0,27364.0,55011.0,20829.0,103204.0,0.2651447618309367,0.533031665439324,0.2018235727297391,0.7611825756468352,0.0144693901623873,-0.0439856059812039,0.0042173158025304,14.793158894898406,3.922328591915042,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2020,Rabobankorganisatie,56900.0,351600.0,408500.0,27829.0,55126.0,21979.0,104934.0,0.2652047953952008,0.5253397373587207,0.2094554672460785,0.7897876316073161,0.01676291616604,0.0169931296594065,0.0091403162055336,14.678932049301087,3.892923170754951,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2021,Rabobankorganisatie,42700.0,369400.0,412100.0,28179.0,51879.0,23128.0,103186.0,0.2730893725893047,0.5027716938344349,0.2241389335762603,0.8207530430462401,-0.0166580898469513,0.0125768083653743,0.0088127294981639,14.62436566237269,3.99375884325393,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2022,Rabobankorganisatie,45900.0,392100.0,438000.0,29507.0,52111.0,24189.0,105807.0,0.2788756887540521,0.4925099473569801,0.2286143638889676,0.8197715796251737,0.0254007326575309,0.0471272933744988,0.062848823101189,14.843935337377571,4.139612691031784,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2023,Rabobankorganisatie,63300.0,372000.0,435300.0,32059.0,49730.0,24808.0,106597.0,0.3007495520511834,0.466523448127058,0.2327269998217586,0.7738232633581833,0.0074664247167011,0.086487952011387,-0.0061643835616438,13.578090395832684,4.083604604257156,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rabobankorganisatie,2024,Rabobankorganisatie,78400.0,419700.0,498100.0,33689.0,49260.0,26121.0,109070.0,0.3088750343815898,0.4516365636747043,0.2394884019437058,0.7753569414348898,0.0231995271911966,0.0508437568233568,0.144268320698369,14.78524147347799,4.566791968460621,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2019,Rail & Openbaar Vervoer,95116.0,190232.0,285349.0,30314.0,20289.0,25124.0,75727.0,0.4003063636483684,0.2679229336960397,0.3317707026555918,0.8287919773042158,,,,9.413109454377516,3.768127616305941,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2020,Rail & Openbaar Vervoer,123955.0,377198.0,501153.0,41721.0,25691.0,37901.0,105313.0,0.3961619173321432,0.2439489901531625,0.3598890925146943,0.9084393950288824,0.3906928836478402,0.3762947812891732,0.7562809051372179,12.012008341123176,4.758700255429054,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2021,Rail & Openbaar Vervoer,126276.0,252552.0,378828.0,41825.0,25541.0,39190.0,106556.0,0.3925166109838958,0.2396955591426104,0.3677878298734937,0.9369994022713688,0.0118029113214892,0.0024927494547111,-0.2440871350665365,9.057453676031082,3.555201021059349,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2022,Rail & Openbaar Vervoer,135434.0,270867.0,406301.0,41604.0,25913.0,40767.0,108284.0,0.3842118872594289,0.2393058993018359,0.3764822134387351,0.9798817421401788,0.0162168249558918,-0.0052839210998206,0.0725210385715944,9.765911931545045,3.752179454028296,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2023,Rail & Openbaar Vervoer,153294.0,306588.0,459882.0,43462.0,24505.0,41902.0,109869.0,0.3955801909546824,0.2230383456662024,0.3813814633791151,0.9641065758593714,0.0146374348934283,0.0446591673877512,0.1318751369058899,10.581243385026,4.185730278786555,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rail & Openbaar Vervoer,2024,Rail & Openbaar Vervoer,173834.0,347667.0,521501.0,45905.0,24948.0,42135.0,112988.0,0.4062820830530675,0.2208022090841505,0.3729157078627819,0.9178738699488074,0.0283883534026887,0.0562100225484332,0.133988718845269,11.360440039211417,4.615543243530286,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2014,Recreatie (SPR),18108.0,18108.0,36216.0,17307.0,52520.0,1561.0,71388.0,0.2424357034795764,0.7356978763937917,0.0218664201266319,0.0901947188998671,,,,2.092563702548102,0.5073121533030761,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2015,Recreatie (SPR),19236.0,19235.0,38471.0,17340.0,55835.0,1745.0,74920.0,0.2314468766684463,0.7452616123865456,0.023291510945008,0.100634371395617,0.049476102426178,0.0019067429363841,0.0622652971062513,2.2186274509803923,0.5134943940202883,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2016,Recreatie (SPR),20001.0,20001.0,40002.0,18484.0,57526.0,2018.0,78028.0,0.2368893217819244,0.7372481673245501,0.0258625108935254,0.1091755031378489,0.0414842498665242,0.0659746251441752,0.0397962101323075,2.164141960614585,0.5126621212897934,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2017,Recreatie (SPR),21775.0,21775.0,43550.0,18822.0,63200.0,2203.0,84225.0,0.2234728406055209,0.7503710299792223,0.0261561294152567,0.1170438848156412,0.0794202081304147,0.01828608526293,0.0886955652217389,2.313781744766762,0.5170673790442267,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2018,Recreatie (SPR),23475.0,23475.0,46950.0,19192.0,68931.0,2457.0,90580.0,0.2118790019871936,0.7609958048134245,0.0271251931993817,0.1280220925385577,0.0754526565746511,0.019657847200085,0.0780711825487945,2.446331804918716,0.5183263413557077,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2019,Recreatie (SPR),23643.0,23643.0,47286.0,18752.0,67860.0,2714.0,89326.0,0.2099276806304995,0.759689228220227,0.0303830911492734,0.1447312286689419,-0.0138441156988298,-0.0229262192580241,0.0071565495207668,2.5216510238907848,0.5293643508049168,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2020,Recreatie (SPR),27156.0,27156.0,54313.0,18748.0,68410.0,3009.0,90167.0,0.2079252941763616,0.758703294997061,0.0333714108265773,0.1604971196927672,0.0094149519736694,-0.0002133105802047,0.1486063528317049,2.8970023469170045,0.6023600652123282,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2021,Recreatie (SPR),28678.0,28678.0,57355.0,19250.0,69429.0,3445.0,92124.0,0.2089574920758977,0.7536472580435066,0.0373952498805957,0.1789610389610389,0.0217041711490899,0.0267761894602089,0.0560086903687884,2.97948051948052,0.6225847770396422,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2022,Recreatie (SPR),32538.0,32538.0,65076.0,20295.0,70079.0,3724.0,94098.0,0.215679398074348,0.7447448404854513,0.0395757614402006,0.1834934712983493,0.0214276410056011,0.0542857142857142,0.1346177316711707,3.2065040650406504,0.6915768666709176,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2023,Recreatie (SPR),34851.0,34851.0,69702.0,20645.0,44124.0,4097.0,68866.0,0.2997850898847036,0.6407225626579154,0.059492347457381,0.1984499878905304,-0.2681459754723798,0.0172456270017244,0.0710861146966623,3.3762170016953257,1.0121395173234975,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Recreatie (SPR),2024,Recreatie (SPR),38822.0,38822.0,77644.0,23907.0,47659.0,4575.0,76141.0,0.3139832678845825,0.6259308388384708,0.0600858932769467,0.1913665453632827,0.1056399384311561,0.1580043594090578,0.1139422111273709,3.247751704521688,1.0197396934634428,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2014,Rijn- en Binnenvaart,8583.0,16683.0,25266.0,4467.0,9171.0,2389.0,16027.0,0.2787171647844262,0.5722218755849504,0.1490609596306233,0.5348108350123125,,,,5.656145063801209,1.5764647157921008,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2015,Rijn- en Binnenvaart,7984.0,15563.0,23547.0,4392.0,9685.0,2435.0,16512.0,0.2659883720930232,0.5865431201550387,0.1474685077519379,0.5544171220400729,0.0302614338304112,-0.0167897918065815,-0.0680360959392067,5.361338797814208,1.4260537790697674,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2016,Rijn- en Binnenvaart,8668.0,16945.0,25613.0,4282.0,10252.0,2440.0,16974.0,0.2522681748556616,0.6039825615647461,0.1437492635795923,0.5698271835590846,0.0279796511627907,-0.0250455373406193,0.0877394147874464,5.98155067725362,1.5089548721574173,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2017,Rijn- en Binnenvaart,7213.0,14396.0,21609.0,5018.0,10471.0,2799.0,18288.0,0.2743875765529309,0.572561242344707,0.1530511811023622,0.5577919489836588,0.0774125132555674,0.1718822979915926,-0.1563268652637333,4.306297329613392,1.1815944881889764,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2018,Rijn- en Binnenvaart,7845.0,15689.0,23534.0,4984.0,11337.0,2912.0,19233.0,0.2591379399989601,0.5894556231477148,0.151406436853325,0.5842696629213483,0.0516732283464567,-0.0067756078118772,0.0890832523485585,4.72191011235955,1.2236260593771122,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2019,Rijn- en Binnenvaart,8443.0,16886.0,25329.0,5019.0,11611.0,3034.0,19664.0,0.2552379983726607,0.5904698942229455,0.1542921074043938,0.6045028890217174,0.0224094005095409,0.0070224719101124,0.0762726268377667,5.046622833233712,1.2880899104963386,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2020,Rijn- en Binnenvaart,8055.0,16109.0,24164.0,5061.0,12070.0,3174.0,20305.0,0.249248953459739,0.5944348682590495,0.1563161782812115,0.6271487848251334,0.0325976403580146,0.0083682008368199,-0.0459947096213826,4.7745504840940525,1.1900517114011326,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2021,Rijn- en Binnenvaart,8362.0,16724.0,25087.0,4964.0,12546.0,3266.0,20776.0,0.238929534077782,0.6038698498267231,0.1572006160954948,0.6579371474617244,0.0231962570795369,-0.0191661726931436,0.0381973183247805,5.05378726833199,1.2074990373507897,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2022,Rijn- en Binnenvaart,8707.0,17414.0,26121.0,4634.0,12432.0,3377.0,20443.0,0.2266790588465489,0.6081299222227657,0.1651910189306853,0.7287440656020716,-0.0160281093569503,-0.0664786462530218,0.041216566349105,5.636814846784636,1.2777478843613952,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2023,Rijn- en Binnenvaart,9113.0,18226.0,27339.0,4554.0,12889.0,3504.0,20947.0,0.2174058337709457,0.6153148422208431,0.1672793240082112,0.769433465085639,0.0246539157657879,-0.0172637030643072,0.0466291489606063,6.003293807641634,1.3051510956222847,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rijn- en Binnenvaart,2024,Rijn- en Binnenvaart,10048.0,20095.0,30143.0,4347.0,13288.0,3620.0,21255.0,0.2045165843330981,0.6251705481063279,0.1703128675605739,0.8327582240625719,0.0147037761970687,-0.0454545454545454,0.1025641025641026,6.934207499424891,1.418160432839332,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2014,Robeco,1188.0,83242.0,84430.0,746.0,1595.0,213.0,2554.0,0.2920908379013312,0.62451057165231,0.0833985904463586,0.2855227882037534,,,,113.17694369973192,33.057948316366485,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2015,Robeco,1273.0,17688.0,18961.0,764.0,1604.0,231.0,2599.0,0.2939592150827241,0.6171604463255098,0.088880338591766,0.3023560209424084,0.0176194205168362,0.0241286863270777,-0.7754234276915788,24.81806282722513,7.295498268564833,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2016,Robeco,3050.0,11634.0,14684.0,794.0,1604.0,239.0,2637.0,0.3010997345468335,0.608266970041714,0.0906332954114524,0.3010075566750629,0.0146210080800308,0.0392670157068062,-0.2255682717156267,18.493702770780857,5.568448995070155,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2017,Robeco,3396.0,12095.0,15491.0,765.0,1654.0,250.0,2669.0,0.286624203821656,0.6197077557137505,0.0936680404645934,0.326797385620915,0.0121350018960939,-0.0365239294710327,0.0549577771724325,20.249673202614375,5.80404645934807,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2018,Robeco,3372.0,12313.0,15685.0,768.0,1685.0,264.0,2717.0,0.2826647037173353,0.6201693043798306,0.097165991902834,0.34375,0.017984263769202,0.0039215686274509,0.0125234006842682,20.42317708333333,5.772911299227089,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2019,Robeco,4211.0,15974.0,20185.0,742.0,1751.0,275.0,2768.0,0.2680635838150289,0.6325867052023122,0.0993497109826589,0.3706199460916442,0.0187707029812294,-0.0338541666666666,0.2868983104877272,27.203504043126685,7.292268786127168,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2020,Robeco,2389.0,17118.0,19507.0,722.0,1807.0,287.0,2816.0,0.2563920454545454,0.6416903409090909,0.1019176136363636,0.3975069252077562,0.0173410404624276,-0.0269541778975741,-0.0335892989843943,27.018005540166204,6.927201704545454,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2021,Robeco,2420.0,17213.0,19633.0,728.0,1808.0,310.0,2846.0,0.2557976106816584,0.6352775825720309,0.1089248067463106,0.4258241758241758,0.0106534090909091,0.0083102493074791,0.006459219767263,26.968406593406595,6.898453970484892,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2022,Robeco,2672.0,18603.0,21275.0,793.0,1823.0,333.0,2949.0,0.2689047134621906,0.6181756527636487,0.1129196337741607,0.4199243379571248,0.0361911454673224,0.0892857142857141,0.0836346966841541,26.828499369482977,7.21430993557138,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2023,Robeco,2775.0,13292.0,16067.0,784.0,1896.0,359.0,3039.0,0.2579795985521553,0.6238894373149062,0.1181309641329384,0.4579081632653061,0.0305188199389623,-0.0113493064312736,-0.2447943595769682,20.493622448979597,5.286936492267193,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Robeco,2024,Robeco,4804.0,12338.0,17142.0,788.0,1911.0,388.0,3087.0,0.2552640103660512,0.6190476190476191,0.1256883705863297,0.4923857868020304,0.0157946692991115,0.0051020408163264,0.0669073255741581,21.753807106598984,5.552964042759961,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rockwool,2014,Rockwool,3951.0,6881.0,10832.0,1171.0,919.0,783.0,2873.0,0.4075878872258963,0.3198746954403063,0.2725374173337974,0.6686592655849701,,,,9.250213492741247,3.770274973894884,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rockwool,2015,Rockwool,4007.0,6448.0,10455.0,1157.0,914.0,817.0,2888.0,0.4006232686980609,0.3164819944598337,0.2828947368421052,0.7061365600691444,0.0052210233205707,-0.0119555935098206,-0.0348042836041359,9.036300777873812,3.620152354570637,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rockwool,2016,Rockwool,4106.0,6517.0,10623.0,1137.0,918.0,843.0,2898.0,0.3923395445134575,0.3167701863354037,0.2908902691511387,0.741424802110818,0.0034626038781162,-0.017286084701815,0.0160688665710186,9.343007915567282,3.665631469979296,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rockwool,2017,Rockwool,4364.0,6927.0,11291.0,1187.0,934.0,858.0,2979.0,0.3984558576703592,0.3135280295401141,0.2880161127895267,0.7228306655433867,0.0279503105590062,0.0439753737906771,0.0628824249270449,9.512215669755689,3.790198053037932,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Rockwool,2018,Rockwool,4600.0,7301.0,11901.0,1262.0,943.0,902.0,3107.0,0.4061795944641133,0.3035082072738976,0.290312198261989,0.7147385103011094,0.0429674387378316,0.0631844987363099,0.0540253299087769,9.43026941362916,3.830383006115224,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
